Date,Open,High,Low,Close,Adj Close,Volume
2022-03-17,51.81999969482422,52.31700134277344,51.619998931884766,52.31700134277344,51.6416130065918,7300
2022-03-18,52.310001373291016,53.0,52.310001373291016,52.97200012207031,52.28815841674805,1600
2022-03-21,52.70399856567383,52.70399856567383,52.70399856567383,52.70399856567383,52.02361297607422,100
2022-03-22,53.310001373291016,53.36000061035156,53.310001373291016,53.35100173950195,52.66226577758789,400
2022-03-23,52.650001525878906,52.650001525878906,52.55400085449219,52.55400085449219,51.87554931640625,400
2022-03-24,52.95500183105469,53.198001861572266,52.95500183105469,53.198001861572266,52.51123809814453,4200
2022-03-25,53.37799835205078,53.37799835205078,53.37799835205078,53.37799835205078,52.68891525268555,200
2022-03-28,53.45000076293945,53.65999984741211,53.099998474121094,53.65999984741211,52.9672737121582,21200
2022-03-29,54.54999923706055,54.54999923706055,54.54999923706055,54.54999923706055,53.84578323364258,100
2022-03-30,53.895999908447266,53.895999908447266,53.895999908447266,53.895999908447266,53.20022201538086,100
2022-03-31,53.709999084472656,53.709999084472656,53.17599868774414,53.17599868774414,52.48952102661133,13500
2022-04-01,53.029998779296875,53.05400085449219,52.83000183105469,53.05400085449219,52.36909866333008,3100
2022-04-04,53.38999938964844,53.38999938964844,53.36000061035156,53.36000061035156,52.671146392822266,900
2022-04-05,53.029998779296875,53.029998779296875,52.59199905395508,52.59199905395508,51.913063049316406,11200
2022-04-06,51.959999084472656,52.09000015258789,51.959999084472656,51.97999954223633,51.3089599609375,600
2022-04-07,51.95000076293945,52.349998474121094,51.939998626708984,52.099998474121094,51.42741012573242,3200
2022-04-08,52.099998474121094,52.36000061035156,51.965999603271484,51.965999603271484,51.29513931274414,1700
2022-04-11,51.60900115966797,51.60900115966797,51.34400177001953,51.34400177001953,50.68116760253906,500
2022-04-12,51.77000045776367,51.77000045776367,51.20199966430664,51.20199966430664,50.5410041809082,300
2022-04-13,51.36000061035156,51.880001068115234,51.36000061035156,51.86000061035156,51.19050979614258,123300
2022-04-14,51.744998931884766,51.744998931884766,51.314998626708984,51.314998626708984,50.65254592895508,24900
2022-04-18,51.41999816894531,51.459999084472656,51.02000045776367,51.22999954223633,50.568641662597656,20100
2022-04-19,52.0,52.310001373291016,52.0,52.194000244140625,51.52019500732422,4000
2022-04-20,52.650001525878906,52.650001525878906,52.34600067138672,52.35100173950195,51.675174713134766,8800
2022-04-21,52.939998626708984,52.939998626708984,51.4900016784668,51.540000915527344,50.8746452331543,7100
2022-04-22,51.0,51.0,50.060001373291016,50.060001373291016,49.41374969482422,5500
2022-04-25,49.72999954223633,49.7400016784668,49.72999954223633,49.7400016784668,49.09788131713867,13600
2022-04-26,49.41999816894531,49.56999969482422,49.11399841308594,49.11399841308594,48.479957580566406,16100
2022-04-27,49.37200164794922,49.65999984741211,49.14699935913086,49.14699935913086,48.51253128051758,35600
2022-04-28,49.619998931884766,50.27000045776367,49.619998931884766,50.27000045776367,49.62104034423828,600
2022-04-29,50.0,50.0,48.540000915527344,48.56999969482422,47.9429817199707,19800
2022-05-02,48.54999923706055,48.98400115966797,48.41999816894531,48.98400115966797,48.35163497924805,6400
2022-05-03,49.52000045776367,49.52000045776367,49.279998779296875,49.30799865722656,48.671451568603516,13000
2022-05-04,49.119998931884766,50.71500015258789,49.119998931884766,50.71500015258789,50.06029510498047,8800
2022-05-05,48.95000076293945,49.189998626708984,48.5099983215332,48.91999816894531,48.2884635925293,17400
2022-05-06,48.47999954223633,48.65999984741211,48.400001525878906,48.40800094604492,47.783077239990234,12800
2022-05-09,47.70100021362305,47.70100021362305,47.07899856567383,47.07899856567383,46.47123336791992,10700
2022-05-10,48.060001373291016,48.060001373291016,47.077999114990234,47.077999114990234,46.47024154663086,1000
2022-05-11,47.25,47.58000183105469,46.18000030517578,46.18000030517578,45.583831787109375,66300
