Date,Open,High,Low,Close,Adj Close,Volume
2019-12-04,20.030000686645508,20.049999237060547,19.993000030517578,19.993000030517578,19.116912841796875,7100
2019-12-05,20.040000915527344,20.040000915527344,20.02899932861328,20.02899932861328,19.15134048461914,50200
2019-12-06,20.200000762939453,20.200000762939453,20.172000885009766,20.172000885009766,19.288074493408203,200
2019-12-09,20.131000518798828,20.136999130249023,20.128000259399414,20.128000259399414,19.246002197265625,1300
2019-12-10,20.1299991607666,20.1299991607666,20.082000732421875,20.082000732421875,19.20201301574707,300
2019-12-11,20.110000610351562,20.12299919128418,20.100000381469727,20.12299919128418,19.24121856689453,300
2019-12-12,20.267000198364258,20.267000198364258,20.267000198364258,20.267000198364258,19.378908157348633,0
2019-12-13,20.219999313354492,20.219999313354492,20.190000534057617,20.201000213623047,19.35399627685547,2300
2019-12-16,20.3700008392334,20.3700008392334,20.315000534057617,20.315000534057617,19.46321678161621,100
2019-12-17,20.327999114990234,20.327999114990234,20.327999114990234,20.327999114990234,19.475671768188477,0
2019-12-18,20.329999923706055,20.329999923706055,20.325000762939453,20.325000762939453,19.472801208496094,100
2019-12-19,20.354999542236328,20.354999542236328,20.354999542236328,20.354999542236328,19.501543045043945,100
2019-12-20,20.47599983215332,20.47599983215332,20.47599983215332,20.47599983215332,19.617469787597656,100
2019-12-23,20.44499969482422,20.44499969482422,20.44499969482422,20.44499969482422,19.5877685546875,0
2019-12-24,20.45400047302246,20.45400047302246,20.45400047302246,20.45400047302246,19.596391677856445,0
2019-12-26,20.514999389648438,20.514999389648438,20.514999389648438,20.514999389648438,19.654829025268555,0
2019-12-27,20.523000717163086,20.523000717163086,20.523000717163086,20.523000717163086,19.662498474121094,0
2019-12-30,20.43600082397461,20.43600082397461,20.43600082397461,20.43600082397461,19.579143524169922,0
2019-12-31,20.506000518798828,20.506000518798828,20.506000518798828,20.506000518798828,19.646215438842773,100
2020-01-02,20.562999725341797,20.562999725341797,20.562999725341797,20.562999725341797,19.70081901550293,100
2020-01-03,20.459999084472656,20.459999084472656,20.459999084472656,20.459999084472656,19.602136611938477,100
2020-01-06,20.447999954223633,20.450000762939453,20.447999954223633,20.450000762939453,19.592559814453125,200
2020-01-07,20.420000076293945,20.420000076293945,20.39699935913086,20.39699935913086,19.541780471801758,100
2020-01-08,20.485000610351562,20.485000610351562,20.485000610351562,20.485000610351562,19.626089096069336,100
2020-01-09,20.579999923706055,20.589000701904297,20.579999923706055,20.589000701904297,19.725727081298828,200
2020-01-10,20.59000015258789,20.59000015258789,20.55299949645996,20.55299949645996,19.691240310668945,200
2020-01-13,20.68899917602539,20.68899917602539,20.68899917602539,20.68899917602539,19.821537017822266,0
2020-01-14,20.684999465942383,20.684999465942383,20.684999465942383,20.684999465942383,19.817705154418945,100
2020-01-15,20.684999465942383,20.684999465942383,20.684999465942383,20.684999465942383,19.817705154418945,0
2020-01-16,20.900999069213867,20.900999069213867,20.900999069213867,20.900999069213867,20.024646759033203,100
2020-01-17,20.92300033569336,20.958999633789062,20.92300033569336,20.958999633789062,20.080215454101562,300
2020-01-21,20.940000534057617,20.940000534057617,20.909000396728516,20.909000396728516,20.03231430053711,200
2020-01-22,21.0,21.0,20.95400047302246,20.95400047302246,20.07542610168457,300
2020-01-23,20.99799919128418,20.99799919128418,20.99799919128418,20.99799919128418,20.117582321166992,0
2020-01-24,20.76799964904785,20.79800033569336,20.76799964904785,20.79800033569336,19.925966262817383,1000
2020-01-27,20.554000854492188,20.554000854492188,20.554000854492188,20.554000854492188,19.692201614379883,100
2020-01-28,20.790000915527344,20.790000915527344,20.77400016784668,20.77400016784668,19.902971267700195,300
2020-01-29,20.715999603271484,20.715999603271484,20.715999603271484,20.715999603271484,19.84740447998047,0
2020-01-30,20.649999618530273,20.746999740600586,20.600000381469727,20.746999740600586,19.877105712890625,1100
2020-01-31,20.350000381469727,20.350000381469727,20.347000122070312,20.347000122070312,19.493881225585938,900
2020-02-03,20.46500015258789,20.46500015258789,20.46500015258789,20.46500015258789,19.606931686401367,100
2020-02-04,20.76300048828125,20.76300048828125,20.76300048828125,20.76300048828125,19.892436981201172,0
2020-02-05,20.979999542236328,21.003000259399414,20.979999542236328,21.003000259399414,20.122373580932617,100
2020-02-06,21.100000381469727,21.100000381469727,21.086000442504883,21.086000442504883,20.201894760131836,100
2020-02-07,20.945999145507812,20.945999145507812,20.945999145507812,20.945999145507812,20.067760467529297,0
2020-02-10,21.047000885009766,21.047000885009766,21.047000885009766,21.047000885009766,20.16452980041504,0
2020-02-11,21.12700080871582,21.12700080871582,21.121999740600586,21.121999740600586,20.23638343811035,100
2020-02-12,21.190000534057617,21.208999633789062,21.190000534057617,21.208999633789062,20.319730758666992,1000
2020-02-13,21.207000732421875,21.207000732421875,21.207000732421875,21.207000732421875,20.317821502685547,0
2020-02-14,21.226999282836914,21.226999282836914,21.226999282836914,21.226999282836914,20.33698081970215,0
2020-02-18,21.219999313354492,21.219999313354492,21.160999298095703,21.160999298095703,20.27374267578125,200
2020-02-19,21.21299934387207,21.21299934387207,21.21299934387207,21.21299934387207,20.32356071472168,0
2020-02-20,21.176000595092773,21.176000595092773,21.176000595092773,21.176000595092773,20.288116455078125,0
2020-02-21,20.97599983215332,20.97599983215332,20.97599983215332,20.97599983215332,20.096500396728516,100
2020-02-24,20.459999084472656,20.459999084472656,20.378000259399414,20.378000259399414,19.523576736450195,100
2020-02-25,19.746000289916992,19.746000289916992,19.746000289916992,19.746000289916992,18.91807746887207,0
2020-02-26,19.64299964904785,19.64299964904785,19.64299964904785,19.64299964904785,18.81939125061035,0
2020-02-27,18.854000091552734,18.854000091552734,18.854000091552734,18.854000091552734,18.063478469848633,100
2020-02-28,18.235000610351562,18.389999389648438,18.235000610351562,18.389999389648438,17.618927001953125,600
2020-03-02,18.600000381469727,19.344999313354492,18.600000381469727,19.344999313354492,18.53388786315918,100
2020-03-03,18.91900062561035,18.91900062561035,18.91900062561035,18.91900062561035,18.125751495361328,100
2020-03-04,19.68899917602539,19.68899917602539,19.68899917602539,19.68899917602539,18.863466262817383,0
2020-03-05,19.1200008392334,19.1299991607666,19.1200008392334,19.1200008392334,18.318323135375977,1900
2020-03-06,18.79599952697754,18.79599952697754,18.79400062561035,18.79400062561035,18.005990982055664,900
2020-03-09,17.690000534057617,17.850000381469727,17.402000427246094,17.402000427246094,16.672361373901367,50700
2020-03-10,17.719999313354492,18.03700065612793,17.719999313354492,18.03700065612793,17.28073501586914,100
2020-03-11,17.309999465942383,17.31999969482422,17.075000762939453,17.22800064086914,16.50565528869629,10000
