Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,PreviousDayClose,PercentChangeClose,PreviousDayVolume,PercentChangeVolume
2010-06-29,1.2666670083999634,1.6666669845581055,1.1693329811096191,1.5926669836044312,1.5926669836044312,281494500,,,,,,
2010-06-30,1.7193330526351929,2.0280001163482666,1.553333044052124,1.5886670351028442,1.5886670351028442,257806500,,,1.5926669836044312,-0.0025114782580187844,281494500.0,-0.08415084486553026
2010-07-01,1.6666669845581055,1.7280000448226929,1.3513330221176147,1.4639999866485596,1.4639999866485596,123282000,,,1.5886670351028442,-0.07847273575876412,257806500.0,-0.5218041438055285
2010-07-02,1.5333329439163208,1.5399999618530273,1.24733304977417,1.2799999713897705,1.2799999713897705,77097000,,,1.4639999866485596,-0.12568307167816883,123282000.0,-0.37462889959604806
2010-07-06,1.3333330154418945,1.3333330154418945,1.0553330183029175,1.0740000009536743,1.0740000009536743,103003500,,,1.2799999713897705,-0.1609374805004331,77097000.0,0.336024748044671
2010-07-07,1.0933330059051514,1.108667016029358,0.9986670017242432,1.053333044052124,1.053333044052124,103825500,,,1.0740000009536743,-0.01924297661377916,103003500.0,0.00798031134864341
2010-07-08,1.0759999752044678,1.1679999828338623,1.0379999876022339,1.1640000343322754,1.1640000343322754,115671000,,,1.053333044052124,0.10506362722128282,103825500.0,0.11409046910441067
2010-07-09,1.1720000505447388,1.1933330297470093,1.1033329963684082,1.159999966621399,1.159999966621399,60759000,,,1.1640000343322754,-0.0034364841863351314,115671000.0,-0.4747257307363125
2010-07-12,1.196666955947876,1.2046669721603394,1.1333329677581787,1.136667013168335,1.136667013168335,33037500,,,1.159999966621399,-0.02011461562453598,60759000.0,-0.45625339455883074
2010-07-13,1.1593329906463623,1.2426669597625732,1.1266670227050781,1.2093329429626465,1.2093329429626465,40201500,,,1.136667013168335,0.0639289510054164,33037500.0,0.21684449489216795
2010-07-14,1.1959999799728394,1.3433330059051514,1.184000015258789,1.3226670026779175,1.3226670026779175,62928000,,,1.2093329429626465,0.09371617665324083,40201500.0,0.565314727062423
2010-07-15,1.329332947731018,1.4333330392837524,1.2666670083999634,1.3259999752044678,1.3259999752044678,56097000,,,1.3226670026779175,0.0025198878627819,62928000.0,-0.10855263157894735
2010-07-16,1.3799999952316284,1.4199999570846558,1.3366669416427612,1.3760000467300415,1.3760000467300415,39319500,,,1.3259999752044678,0.037707445294532294,56097000.0,-0.2990801647146907
2010-07-19,1.4246670007705688,1.4833329916000366,1.3946670293807983,1.4606670141220093,1.4606670141220093,37297500,,,1.3760000467300415,0.061531224212653335,39319500.0,-0.05142486552473968
2010-07-20,1.4566669464111328,1.4566669464111328,1.3366669416427612,1.3533329963684082,1.3533329963684082,27379500,,,1.4606670141220093,-0.07348287920236107,37297500.0,-0.2659159461089885
2010-07-21,1.3773330450057983,1.3933329582214355,1.2999999523162842,1.3480000495910645,1.3480000495910645,18787500,,,1.3533329963684082,-0.0039406020481688175,27379500.0,-0.3138114282583685
2010-07-22,1.3666670322418213,1.4166669845581055,1.3580000400543213,1.399999976158142,1.399999976158142,14367000,,,1.3480000495910645,0.03857561176118107,18787500.0,-0.2352894211576846
2010-07-23,1.4126670360565186,1.4373329877853394,1.4040000438690186,1.4193329811096191,1.4193329811096191,9804000,,,1.399999976158142,0.01380928948622584,14367000.0,-0.317602839841303
2010-07-26,1.4333330392837524,1.4333330392837524,1.3533329963684082,1.3966670036315918,1.3966670036315918,13833000,,,1.4193329811096191,-0.015969457329390924,9804000.0,0.4109547123623012
2010-07-27,1.3940000534057617,1.4119999408721924,1.3506669998168945,1.3700000047683716,1.3700000047683716,9295500,,,1.3966670036315918,-0.019093312001988383,13833000.0,-0.32801995228800696
2010-07-28,1.3700000047683716,1.3933329582214355,1.3673330545425415,1.3813329935073853,1.3813329935073853,7008000,,,1.3700000047683716,0.008272254525232503,9295500.0,-0.24608681620138773
2010-07-29,1.3846670389175415,1.3919999599456787,1.3333330154418945,1.3566670417785645,1.3566670417785645,9240000,,,1.3813329935073853,-0.017856629679271374,7008000.0,0.31849315068493156
2010-07-30,1.3466670513153076,1.3626669645309448,1.303333044052124,1.329332947731018,1.329332947731018,6403500,,,1.3566670417785645,-0.020147975299607768,9240000.0,-0.3069805194805195
2010-08-02,1.3666670322418213,1.3980000019073486,1.3553329706192017,1.3946670293807983,1.3946670293807983,10771500,,,1.329332947731018,0.049148019509556384,6403500.0,0.6821269618177559
2010-08-03,1.399999976158142,1.463333010673523,1.3880000114440918,1.463333010673523,1.463333010673523,18457500,,,1.3946670293807983,0.049234677414874195,10771500.0,0.7135496448962539
2010-08-04,1.463333010673523,1.4786670207977295,1.3899999856948853,1.4173330068588257,1.4173330068588257,13695000,,,1.463333010673523,-0.03143508926483185,18457500.0,-0.25802519301097115
2010-08-05,1.4359999895095825,1.4366669654846191,1.3366669416427612,1.363332986831665,1.363332986831665,11943000,,,1.4173330068588257,-0.03809974068609223,13695000.0,-0.12792990142387728
2010-08-06,1.340000033378601,1.343999981880188,1.301332950592041,1.305999994277954,1.305999994277954,11128500,,,1.363332986831665,-0.042053550458681865,11943000.0,-0.06819894498869628
2010-08-09,1.3266669511795044,1.3320000171661377,1.2966669797897339,1.3066669702529907,1.3066669702529907,12190500,,,1.305999994277954,0.0005107013613774303,11128500.0,0.09543065103113624
2010-08-10,1.309999942779541,1.309999942779541,1.254667043685913,1.2686669826507568,1.2686669826507568,19219500,,,1.3066669702529907,-0.029081616408254796,12190500.0,0.5765965300849021
2010-08-11,1.246000051498413,1.2586669921875,1.190000057220459,1.1933330297470093,1.1933330297470093,11964000,,,1.2686669826507568,-0.05938040000563782,19219500.0,-0.37750721923046904
2010-08-12,1.1866669654846191,1.1933330297470093,1.1593329906463623,1.1733330488204956,1.1733330488204956,10365000,,,1.1933330297470093,-0.016759764816661193,11964000.0,-0.13365095285857576
2010-08-13,1.2120000123977661,1.2300000190734863,1.1773329973220825,1.2213330268859863,1.2213330268859863,9510000,,,1.1733330488204956,0.040909082134644725,10365000.0,-0.08248914616497827
2010-08-16,1.2300000190734863,1.2533329725265503,1.2173329591751099,1.2519999742507935,1.2519999742507935,7287000,,,1.2213330268859863,0.02510940643519488,9510000.0,-0.23375394321766563
2010-08-17,1.2640000581741333,1.2933330535888672,1.2519999742507935,1.2766669988632202,1.2766669988632202,6718500,,,1.2519999742507935,0.019702096741006425,7287000.0,-0.07801564429806507
2010-08-18,1.305999994277954,1.305999994277954,1.2400000095367432,1.2513329982757568,1.2513329982757568,9019500,,,1.2766669988632202,-0.019843859526424312,6718500.0,0.34248716231301635
2010-08-19,1.2359999418258667,1.2833329439163208,1.222000002861023,1.25266695022583,1.25266695022583,8686500,,,1.2513329982757568,0.0010660247527327638,9019500.0,-0.03692000665225348
2010-08-20,1.2433329820632935,1.2740000486373901,1.2339999675750732,1.273332953453064,1.273332953453064,4440000,,,1.25266695022583,0.016497603950921036,8686500.0,-0.4888620272837161
2010-08-23,1.2726670503616333,1.3593330383300781,1.2666670083999634,1.3420000076293945,1.3420000076293945,16321500,,,1.273332953453064,0.05392702198597554,4440000.0,2.6760135135135137
2010-08-24,1.2833329439163208,1.3140000104904175,1.2633329629898071,1.2799999713897705,1.2799999713897705,10096500,,,1.3420000076293945,-0.04619972867894784,16321500.0,-0.38139876849554266
2010-08-25,1.2773330211639404,1.3320000171661377,1.237333059310913,1.3266669511795044,1.3266669511795044,7549500,,,1.2799999713897705,0.0364585787756424,10096500.0,-0.25226563660674495
2010-08-26,1.3259999752044678,1.3513330221176147,1.3066669702529907,1.3166669607162476,1.3166669607162476,6507000,,,1.3266669511795044,-0.0075376796372036425,7549500.0,-0.13808861514007553
2010-08-27,1.3166669607162476,1.324666976928711,1.2999999523162842,1.3133330345153809,1.3133330345153809,5694000,,,1.3166669607162476,-0.0025320952832696975,6507000.0,-0.12494236975564776
2010-08-30,1.3133330345153809,1.3459999561309814,1.307332992553711,1.324666976928711,1.324666976928711,10992000,,,1.3133330345153809,0.008629907354391841,5694000.0,0.9304531085353003
2010-08-31,1.3106670379638672,1.3193329572677612,1.2886669635772705,1.2986669540405273,1.2986669540405273,3016500,,,1.324666976928711,-0.01962759194651742,10992000.0,-0.7255731441048034
2010-09-01,1.3079999685287476,1.3793330192565918,1.3066669702529907,1.363332986831665,1.363332986831665,7423500,,,1.2986669540405273,0.04979416207515186,3016500.0,1.4609646941819991
2010-09-02,1.3580000400543213,1.4160000085830688,1.3539999723434448,1.4040000438690186,1.4040000438690186,7306500,,,1.363332986831665,0.029829144772519856,7423500.0,-0.015760759749444353
2010-09-03,1.391332983970642,1.4199999570846558,1.3773330450057983,1.4033329486846924,1.4033329486846924,6519000,,,1.4040000438690186,-0.00047513900532925035,7306500.0,-0.1077807431738863
2010-09-07,1.3739999532699585,1.399999976158142,1.3666670322418213,1.369333028793335,1.369333028793335,3651000,,,1.4033329486846924,-0.024227978059821575,6519000.0,-0.43994477680625865
2010-09-08,1.3773330450057983,1.3966670036315918,1.3733329772949219,1.3933329582214355,1.3933329582214355,4326000,1.3222399759292602,,1.369333028793335,0.017526729380981543,3651000.0,0.18488085456039438
2010-09-09,1.399999976158142,1.4033329486846924,1.3793330192565918,1.380666971206665,1.380666971206665,5643000,1.317999975681305,,1.3933329582214355,-0.009090423749782306,4326000.0,0.3044382801664356
