Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,PreviousDayClose,PercentChangeClose,PreviousDayVolume,PercentChangeVolume
2004-08-19,2.502502918243408,2.6041040420532227,2.4014010429382324,2.5110108852386475,2.5110108852386475,893181924,,,,,,
2004-08-20,2.527777910232544,2.7297298908233643,2.515014886856079,2.7104599475860596,2.7104599475860596,456686856,,,2.5110108852386475,0.07942978802676781,893181924.0,-0.4886967103467714
2004-08-23,2.771522045135498,2.8398399353027344,2.7289791107177734,2.7377378940582275,2.7377378940582275,365122512,,,2.7104599475860596,0.010063954826730281,456686856.0,-0.20049699875750315
2004-08-24,2.7837839126586914,2.792793035507202,2.59184193611145,2.6243739128112793,2.6243739128112793,304946748,,,2.7377378940582275,-0.041407901571945405,365122512.0,-0.1648097885566694
2004-08-25,2.626626968383789,2.7027029991149902,2.599600076675415,2.6526529788970947,2.6526529788970947,183772044,,,2.6243739128112793,0.010775547625956339,304946748.0,-0.39736348983790437
2004-08-26,2.626375913619995,2.701451063156128,2.6191189289093018,2.7004499435424805,2.7004499435424805,141897960,,,2.6526529788970947,0.01801855162572319,183772044.0,-0.22785883580856292
2004-08-27,2.705204963684082,2.7182180881500244,2.644895076751709,2.6564059257507324,2.6564059257507324,124235640,,,2.7004499435424805,-0.016309881209636723,141897960.0,-0.12447197972402135
2004-08-30,2.6346349716186523,2.63988995552063,2.5528030395507812,2.5528030395507812,2.5528030395507812,103935960,,,2.6564059257507324,-0.039001150086153236,124235640.0,-0.16339659054358313
2004-08-31,2.5600600242614746,2.5953450202941895,2.5565569400787354,2.561811923980713,2.561811923980713,98357544,,,2.5528030395507812,0.0035290166496813047,103935960.0,-0.05367166474432905
2004-09-01,2.5700700283050537,2.576827049255371,2.49424409866333,2.508759021759033,2.508759021759033,182765052,,,2.561811923980713,-0.020709132362551674,98357544.0,0.8581701470707728
2004-09-02,2.482232093811035,2.561811923980713,2.47597599029541,2.540290117263794,2.540290117263794,302373324,,,2.508759021759033,0.012568403434241482,182765052.0,0.6544373264534185
2004-09-03,2.526276111602783,2.546046018600464,2.485485076904297,2.5027530193328857,2.5027530193328857,103048848,,,2.540290117263794,-0.014776697226748348,302373324.0,-0.6591999365658328
2004-09-07,2.527777910232544,2.5525529384613037,2.4927430152893066,2.5420420169830322,2.5420420169830322,116950932,,,2.5027530193328857,0.015698311957533573,103048848.0,0.1349077090119435
2004-09-08,2.5210208892822266,2.5783278942108154,2.515014886856079,2.5600600242614746,2.5600600242614746,99712188,,,2.5420420169830322,0.007088005295768696,116950932.0,-0.14740151023336867
2004-09-09,2.5658159255981445,2.570319890975952,2.5275280475616455,2.560309886932373,2.560309886932373,81234684,,,2.5600600242614746,9.760031738736963e-05,99712188.0,-0.18530837975393744
2004-09-10,2.5425429344177246,2.6666669845581055,2.5350348949432373,2.6358859539031982,2.6358859539031982,173977848,,,2.560309886932373,0.029518327979187076,81234684.0,1.1416695361306508
2004-09-13,2.6684179306030273,2.712963104248047,2.6641640663146973,2.690190076828003,2.690190076828003,156882960,,,2.6358859539031982,0.020601848439000703,173977848.0,-0.09825899214479306
2004-09-14,2.688939094543457,2.8028030395507812,2.672421932220459,2.7900400161743164,2.7900400161743164,216579204,,,2.690190076828003,0.037116313901524034,156882960.0,0.3805145185939889
2004-09-15,2.7667670249938965,2.8586089611053467,2.7577579021453857,2.8028030395507812,2.8028030395507812,214261524,,,2.7900400161743164,0.004574494739314039,216579204.0,-0.010701304452111704
2004-09-16,2.8113110065460205,2.897897958755493,2.794044017791748,2.852102041244507,2.852102041244507,185326488,,,2.8028030395507812,0.017589178047140663,214261524.0,-0.13504541300658346
2004-09-17,2.863363027572632,2.940190076828003,2.8415920734405518,2.940190076828003,2.940190076828003,189450360,,,2.852102041244507,0.03088530294836822,185326488.0,0.02225192979429913
2004-09-20,2.9266769886016846,3.0430428981781006,2.9221720695495605,2.9869871139526367,2.9869871139526367,212575212,,,2.940190076828003,0.015916330543881196,189450360.0,0.12206285593756583
2004-09-21,2.9982481002807617,3.0135140419006348,2.9406909942626953,2.948949098587036,2.948949098587036,144575280,,,2.9869871139526367,-0.01273457631869912,212575212.0,-0.3198864597627685
2004-09-22,2.9379379749298096,2.9947450160980225,2.923172950744629,2.9624619483947754,2.9624619483947754,151624224,,,2.948949098587036,0.004582259427337698,144575280.0,0.04875621890547266
2004-09-23,2.9739739894866943,3.068819046020508,2.9284279346466064,3.023524045944214,3.023524045944214,170713116,,,2.9624619483947754,0.020611943246233277,151624224.0,0.12589605734767018
2004-09-24,3.026526927947998,3.1056060791015625,2.996997117996216,2.998749017715454,2.998749017715454,182469348,,,3.023524045944214,-0.008194090026170997,170713116.0,0.06886542918002858
2004-09-27,2.9919919967651367,3.025024890899658,2.9479479789733887,2.959459066390991,2.959459066390991,141322536,,,2.998749017715454,-0.013102113945632987,182469348.0,-0.22549985765280423
2004-09-28,3.035536050796509,3.188188076019287,3.008258104324341,3.1746749877929688,3.1746749877929688,338581080,,,2.959459066390991,0.07272137122830014,141322536.0,1.395803879432223
2004-09-29,3.170670986175537,3.3788790702819824,3.1589090824127197,3.280280113220215,3.280280113220215,610329060,,,3.1746749877929688,0.033264862019989794,338581080.0,0.8026082851410363
2004-09-30,3.25075101852417,3.3108110427856445,3.2282280921936035,3.2432429790496826,3.2432429790496826,275160564,,,3.280280113220215,-0.011290844955973323,610329060.0,-0.5491603103414411
2004-10-01,3.27327299118042,3.3593590259552,3.2257258892059326,3.3178179264068604,3.3178179264068604,302497200,,,3.2432429790496826,0.022993943974875863,275160564.0,0.09934794289780569
2004-10-04,3.3846349716186523,3.4251749515533447,3.3541040420532227,3.379879951477051,3.379879951477051,260455284,,,3.3178179264068604,0.018705675370620067,302497200.0,-0.13898282694848085
2004-10-05,3.3698699474334717,3.466717004776001,3.3093090057373047,3.4627130031585693,3.4627130031585693,299464236,,,3.379879951477051,0.024507690471467614,260455284.0,0.1497721658816491
2004-10-06,3.4421920776367188,3.464715003967285,3.4034030437469482,3.4304299354553223,3.4304299354553223,267628104,,,3.4627130031585693,-0.009323056133673124,299464236.0,-0.10631029743398135
2004-10-07,3.4264259338378906,3.5005009174346924,3.4171669483184814,3.4747250080108643,3.4747250080108643,282301416,,,3.4304299354553223,0.012912396810011773,267628104.0,0.054827246394123064
2004-10-08,3.471471071243286,3.495495080947876,3.428929090499878,3.4466969966888428,3.4466969966888428,221390388,,,3.4747250080108643,-0.008066253086907227,282301416.0,-0.2157659315460182
2004-10-11,3.4284279346466064,3.474975109100342,3.349600076675415,3.38488507270813,3.38488507270813,209442348,,,3.4466969966888428,-0.017933669260771667,221390388.0,-0.05396819666805042
2004-10-12,3.3643639087677,3.4436941146850586,3.3383378982543945,3.4384379386901855,3.4384379386901855,233310456,,,3.38488507270813,0.015821177036067002,209442348.0,0.1139602770305077
2004-10-13,3.5865869522094727,3.592341899871826,3.5055060386657715,3.5260260105133057,3.5260260105133057,395324280,,,3.4384379386901855,0.02547321585699036,233310456.0,0.6944130442229302
2004-10-14,3.5287790298461914,3.563062906265259,3.4674670696258545,3.553554058074951,3.553554058074951,208842948,,,3.5260260105133057,0.007807102806266064,395324280.0,-0.4717173759223694
2004-10-15,3.6268770694732666,3.641140937805176,3.5523018836975098,3.606355905532837,3.606355905532837,263895840,,,3.553554058074951,0.014858883977830972,208842948.0,0.26360905420660896
2004-10-18,3.5835840702056885,3.733733892440796,3.5337839126586914,3.7327330112457275,3.7327330112457275,280726992,,,3.606355905532837,0.035042882350852844,263895840.0,0.06377952755905514
2004-10-19,3.766266107559204,3.8138139247894287,3.687437057495117,3.702202081680298,3.702202081680298,362197440,,,3.7327330112457275,-0.008179242788982855,280726992.0,0.2902123782952799
2004-10-20,3.704453945159912,3.728477954864502,3.49349308013916,3.515765905380249,3.515765905380249,454453092,,,3.702202081680298,-0.050358184720006416,362197440.0,0.2547109443954103
2004-10-21,3.613614082336426,3.757006883621216,3.544044017791748,3.7382380962371826,3.7382380962371826,582996420,,,3.515765905380249,0.06327844254831638,454453092.0,0.2828527966094243
2004-10-22,4.267767906188965,4.508759021759033,4.106105804443359,4.315064907073975,4.315064907073975,1474200324,,,3.7382380962371826,0.1543044600121677,582996420.0,1.5286610233387026
2004-10-25,4.414413928985596,4.8656158447265625,4.318068027496338,4.689690113067627,4.689690113067627,1309257432,,,4.315064907073975,0.08681797703193395,1474200324.0,-0.11188634903596728
2004-10-26,4.663163185119629,4.8208208084106445,4.504505157470703,4.5495500564575195,4.5495500564575195,891391716,,,4.689690113067627,-0.029882583546322783,1309257432.0,-0.31916237844964934
2004-10-27,4.572573184967041,4.742743015289307,4.54879903793335,4.653903961181641,4.653903961181641,533725740,,,4.5495500564575195,0.022937192344109736,891391716.0,-0.4012444468353126
2004-10-28,4.6716718673706055,4.864614963531494,4.6446452140808105,4.837337017059326,4.837337017059326,593278128,3.179349341392517,,4.653903961181641,0.0394148777902823,533725740.0,0.11157863212667984
2004-10-29,4.977227210998535,5.003754138946533,4.76977014541626,4.770771026611328,4.770771026611328,845653500,3.2245445442199707,,4.837337017059326,-0.013760875087521662,593278128.0,0.42539133011827457
2004-11-01,4.843594074249268,4.946697235107422,4.786537170410156,4.905655860900879,4.905655860900879,488507004,3.2684484624862673,,4.770771026611328,0.02827317293937681,845653500.0,-0.42233195510927346
2004-11-02,4.97447395324707,4.986236095428467,4.8383378982543945,4.876626968383789,4.876626968383789,453398148,3.3112262439727784,,4.905655860900879,-0.005917433537981354,488507004.0,-0.0718697085456732
2004-11-03,4.959458827972412,5.045044898986816,4.773523807525635,4.796546936035156,4.796546936035156,554992452,3.354669704437256,,4.876626968383789,-0.016421192940901275,453398148.0,0.22407304583873167
2004-11-04,4.7157158851623535,4.764764785766602,4.5883378982543945,4.622121810913086,4.622121810913086,575807616,3.3940590810775757,,4.796546936035156,-0.036364728094634424,554992452.0,0.03750531007221691
2004-11-05,4.554053783416748,4.562061786651611,4.217967987060547,4.237987995147705,4.237987995147705,792530676,3.42480984210968,,4.622121810913086,-0.08310767900110716,575807616.0,0.3763810237619365
2004-11-08,4.277527809143066,4.390389919281006,4.23923921585083,4.318068027496338,4.318068027496338,447224328,3.458043084144592,,4.237987995147705,0.018895766679924764,792530676.0,-0.4357009242125538
